,Fall 12,Fall 15,Nov 17,Fall 09,Spr 99,Updated,Format,Dec 17,Fall 04,Fall 05,Spr 06,Hol 17,Fall 11,Fall 07,Mar 18,Spr 09,Population,Spr 05,Spr 17,Fall 99,Spr 13,Spr 16,Station URL,Spr 15,Spr 04,Black,Fall 13,Feb 18,Fall 10,Fall 01,Spr 14,Fall 03,State,Spr 01,Sum 17,Win 18,Win 04,Fall 06,Rank,Win 17,Spr 10,Sum 04,Fall 08,Jan 18,Spr 08,Fall 16,Hispanic,Owner,Spr 12,Spr 11,Spr 02,Spr 07,Fall 17,Fall 00,Fall 14,Station,Market Name,Twitter Handles,Followers Count,Friends Count,Listed Count,Created At,Favourites Count,Verified,Statuses Count
2295,,,0.1,,,4-16-2018,Talk,0.1,,,,--,,,0.1,,1484800,,,,,,http://www.wctcam.com/,,,204400,,0.1,,,,,NJ,,,,,,42,,,,,0.1,,,333500,Beasley,,,,,,,,WCTC-AM,Middlesex-Somerset-Union,['1450WCTC'],,,,,,,
2296,,,10,,,4-19-2018,Classic Hits,8.4,,,,11.6,,,9.4,,1498300,,,,,,http://www.milwaukeeoldies.com/,,,232000,,8.8,,,,,WI,,,,,,41,,,,,9.1,,,144200,iHeartMedia,,,,,,,,WRIT-FM,Milwaukee-Racine,['957bigfm'],,,,,,,
2297,,,7,,,4-19-2018,Talk,7.9,,,,7.4,,,7.5,,1498300,,,,,,http://www.newstalk1130.com/,,,232000,,8.3,,,,,WI,,,,,,41,,,,,8.4,,,144200,iHeartMedia,,,,,,,,WISN-AM,Milwaukee-Racine,['newstalk1130'],,,,,,,
2298,,,6,,,4-19-2018,Classic Rock,7.6,,,,6.7,,,7.4,,1498300,,,,,,http://www.wklh.com/,,,232000,,6.3,,,,,WI,,,,,,41,,,,,7.2,,,144200,Saga,,,,,,,,WKLH-FM,Milwaukee-Racine,['965wklh'],,,,,,,
2299,,,7,,,4-19-2018,Active Rock,6.7,,,,5.8,,,6.1,,1498300,,,,,,http://www.1029thehog.com/,,,232000,,6.4,,,,,WI,,,,,,41,,,,,7.2,,,144200,Saga,,,,,,,,WHQG-FM,Milwaukee-Racine,['1029TheHOG'],,,,,,,
2300,,,6.4,,,4-19-2018,N/T,6.4,,,,6.1,,,6,,1498300,,,,,,http://www.620wtmj.com/,,,232000,,6.2,,,,,WI,,,,,,41,,,,,5.3,,,144200,Scripps,,,,,,,,WTMJ-AM,Milwaukee-Racine,['620wtmj'],,,,,,,
2301,,,4.3,,,4-19-2018,Country,3.9,,,,3.6,,,5.4,,1498300,,,,,,http://www.fm106.com/,,,232000,,5,,,,,WI,,,,,,41,,,,,4.5,,,144200,iHeartMedia,,,,,,,,WMIL-FM,Milwaukee-Racine,['FM1061'],,,,,,,
2302,,,5.3,,,4-19-2018,Hot AC,5.7,,,,5.4,,,5.2,,1498300,,,,,,http://www.99wmyx.com/,,,232000,,5.2,,,,,WI,,,,,,41,,,,,5.3,,,144200,Entercom,,,,,,,,WMYX-FM,Milwaukee-Racine,[None],,,,,,,
2303,,,5.5,,,4-19-2018,Urban,4.5,,,,5.1,,,5.1,,1498300,,,,,,http://www.v100.com/,,,232000,,5.2,,,,,WI,,,,,,41,,,,,4.6,,,144200,iHeartMedia,,,,,,,,WKKV-FM,Milwaukee-Racine,['v1007'],,,,,,,
2304,,,4.4,,,4-19-2018,Country,4.4,,,,3.6,,,4.4,,1498300,,,,,,http://www.kticountry.com/,,,232000,,4,,,,,WI,,,,,,41,,,,,3.4,,,144200,Scripps,,,,,,,,WKTI-FM,Milwaukee-Racine,['KTICOUNTRY'],,,,,,,
2305,,,4,,,4-19-2018,Top 40/M,3.9,,,,3.9,,,4.4,,1498300,,,,,,http://www.1037kissfm.com/,,,232000,,4.1,,,,,WI,,,,,,41,,,,,3.9,,,144200,Entercom,,,,,,,,WXSS-FM,Milwaukee-Racine,['1037KISSFM'],,,,,,,
2306,,,2.9,,,4-19-2018,AC,5.6,,,,7.4,,,4.3,,1498300,,,,,,http://www.b933fm.com/,,,232000,,4.8,,,,,WI,,,,,,41,,,,,4.8,,,144200,Milwaukee Radio,,,,,,,,WLDB-FM,Milwaukee-Racine,['b933mke'],,,,,,,
2307,,,3.3,,,4-19-2018,Alternative,3.8,,,,3.8,,,3.7,,1498300,,,,,,http://www.fm1021milwaukee.com/,,,232000,,4,,,,,WI,,,,,,41,,,,,3.9,,,144200,Milwaukee Radio,,,,,,,,WLUM-FM,Milwaukee-Racine,['fm1021'],,,,,,,
2308,,,4.2,,,4-19-2018,Urban AC,4.2,,,,4.3,,,3.4,,1498300,,,,,,http://www.wjmr.com/,,,232000,,3.8,,,,,WI,,,,,,41,,,,,4.4,,,144200,Saga,,,,,,,,WJMR-FM,Milwaukee-Racine,['Jammin983'],,,,,,,
2309,,,4,,,4-19-2018,Top 40/M,3.6,,,,3,,,2.7,,1498300,,,,,,http://www.973radionow.com/,,,232000,,3,,,,,WI,,,,,,41,,,,,2.9,,,144200,iHeartMedia,,,,,,,,WRNW-FM,Milwaukee-Racine,['973NOW'],,,,,,,
2310,,,2.5,,,4-19-2018,N/T,2.3,,,,2,,,2.7,,1498300,,,,,,http://www.wuwm.com/,,,232000,,2.4,,,,,WI,,,,,,41,,,,,2.3,,,144200,University Of WI,,,,,,,,WUWM-FM,Milwaukee-Racine,['wuwmlakeeffect'],,,,,,,
2311,,,1.6,,,4-19-2018,Sports,1.6,,,,1.6,,,1.3,,1498300,,,,,,http://www.sportsradio1250.com/,,,232000,,1.6,,,,,WI,,,,,,41,,,,,1.8,,,144200,Entercom,,,,,,,,WSSP-AM,Milwaukee-Racine,['1057FMTheFan'],,,,,,,
2312,,,0.9,,,4-19-2018,AAA,1.1,,,,1,,,1.3,,1498300,,,,,,http://www.radiomilwaukee.org/,,,232000,,1.2,,,,,WI,,,,,,41,,,,,1.1,,,144200,Radio For Milwaukee,,,,,,,,WYMS-FM,Milwaukee-Racine,[None],,,,,,,
2313,,,1.2,,,4-19-2018,Top 40/R,0.9,,,,1.2,,,1.1,,1498300,,,,,,http://www.energy1069.com/,,,232000,,1.3,,,,,WI,,,,,,41,,,,,1.3,,,144200,Saga,,,,,,,,WNRG-FM,Milwaukee-Racine,['energy1069'],,,,,,,
2314,,,1,,,4-19-2018,N/T,0.8,,,,0.7,,,0.9,,1498300,,,,,,http://www.wpr.org/,,,232000,,0.8,,,,,WI,,,,,,41,,,,,0.9,,,144200,WI Public Radio,,,,,,,,WHAD-FM,Milwaukee-Racine,['WPR'],,,,,,,
2315,,,1.3,,,4-19-2018,Oldies,0.6,,,,0.6,,,0.8,,1498300,,,,,,http://www.milwaukeestrueoldies.com/,,,232000,,1,,,,,WI,,,,,,41,,,,,0.8,,,144200,Milwaukee Radio,,,,,,,,WZTI-AM,Milwaukee-Racine,['fonz_fm'],,,,,,,
2316,,,0.8,,,4-19-2018,Active Rock,0.9,,,,0.7,,,0.7,,1498300,,,,,,http://www.95wiil.com/,,,232000,,0.7,,,,,WI,,,,,,41,,,,,0.6,,,144200,Alpha,,,,,,,,WIIL-FM,Milwaukee-Racine,[None],,,,,,,
2317,,,0.5,,,4-19-2018,Alternative,0.6,,,,0.4,,,0.6,,1498300,,,,,,http://www.wmse.org/,,,232000,,0.5,,,,,WI,,,,,,41,,,,,0.6,,,144200,Milwaukee Sch Of Eng,,,,,,,,WMSE-FM,Milwaukee-Racine,['WMSE'],,,,,,,
2318,,,--,,,4-19-2018,AAA,0.4,,,,0.5,,,0.4,,1498300,,,,,,http://414music.fm/,,,232000,,--,,,,,WI,,,,,,41,,,,,0.3,,,144200,Radio For Milwaukee,,,,,,,,WYMS-FM HD2 STREAM,Milwaukee-Racine,[None],,,,,,,
2319,,,0.5,,,4-19-2018,Sports,0.6,,,,0.3,,,0.3,,1498300,,,,,,http://www.thebig920.com/,,,232000,,0.2,,,,,WI,,,,,,41,,,,,0.3,,,144200,iHeartMedia,,,,,,,,WOKY-AM,Milwaukee-Racine,['drewolsonshow'],,,,,,,
2320,,,7.1,,,4-17-2018,Hot AC,6.5,,,,5.8,,,8.3,,2957900,,,,,,http://www.ks95.com/,,,250700,,8.2,,,,,MN,,,,,,15,,,,,7.6,,,151300,Hubbard,,,,,,,,KSTP-FM,Minneapolis-St. Paul,['ks95'],,,,,,,
2321,,,6.4,,,4-17-2018,Classic Hits,9,,,,14.2,,,6.5,,2957900,,,,,,http://www.kool108.com/,,,250700,,6.3,,,,,MN,,,,,,15,,,,,6.4,,,151300,iHeartMedia,,,,,,,,KQQL-FM,Minneapolis-St. Paul,['kool108radio'],,,,,,,
2322,,,5.4,,,4-17-2018,Active Rock,5,,,,5,,,6.4,,2957900,,,,,,http://www.93x.com/,,,250700,,5.8,,,,,MN,,,,,,15,,,,,5.9,,,151300,Cumulus,,,,,,,,KXXR-FM,Minneapolis-St. Paul,['93XRadio'],,,,,,,
2323,,,6.5,,,4-17-2018,Classic Rock,6.2,,,,5.9,,,6.1,,2957900,,,,,,http://www.92kqrs.com/,,,250700,,6.2,,,,,MN,,,,,,15,,,,,5.9,,,151300,Cumulus,,,,,,,,KQRS-FM,Minneapolis-St. Paul,['93XRadio'],,,,,,,
2324,,,6.8,,,4-17-2018,Top 40/M,6.5,,,,6,,,6,,2957900,,,,,,http://www.kdwb.com/,,,250700,,6.3,,,,,MN,,,,,,15,,,,,6.4,,,151300,iHeartMedia,,,,,,,,KDWB-FM,Minneapolis-St. Paul,['1013KDWB'],,,,,,,
2325,,,5.2,,,4-17-2018,N/T,5.2,,,,5.2,,,5.9,,2957900,,,,,,http://www.mpr.org/,,,250700,,5.2,,,,,MN,,,,,,15,,,,,5.9,,,151300,MPR,,,,,,,,KNOW-FM,Minneapolis-St. Paul,['mpr'],,,,,,,
2326,,,7.2,,,4-17-2018,Sports,7.6,,,,6.9,,,5.8,,2957900,,,,,,http://www.kfan.com/,,,250700,,5.7,,,,,MN,,,,,,15,,,,,7.2,,,151300,iHeartMedia,,,,,,,,KFXN-FM,Minneapolis-St. Paul,['kfan1003'],,,,,,,
2327,,,4.7,,,4-17-2018,Country,4.6,,,,3.4,,,5.3,,2957900,,,,,,http://www.k102.com/,,,250700,,5.2,,,,,MN,,,,,,15,,,,,4.5,,,151300,iHeartMedia,,,,,,,,KEEY-FM,Minneapolis-St. Paul,['KiaK102'],,,,,,,
2328,,,5.3,,,4-17-2018,Christian Cont.,4.4,,,,4.7,,,4.7,,2957900,,,,,,http://www.ktis.org/,,,250700,,4.7,,,,,MN,,,,,,15,,,,,4.4,,,151300,U Of Northwestern-St Paul,,,,,,,,KTIS-FM,Minneapolis-St. Paul,[None],,,,,,,
2329,,,4.6,,,4-17-2018,Adult Hits,5.5,,,,5,,,4.7,,2957900,,,,,,http://www.1041jackfm.com/,,,250700,,5,,,,,MN,,,,,,15,,,,,4.7,,,151300,Entercom,,,,,,,,KZJK-FM,Minneapolis-St. Paul,['1041JackFM'],,,,,,,
2330,,,4.8,,,4-17-2018,Talk,4.4,,,,4.4,,,4.7,,2957900,,,,,,http://wcco.cbslocal.com/,,,250700,,5,,,,,MN,,,,,,15,,,,,5,,,151300,Entercom,,,,,,,,WCCO-AM,Minneapolis-St. Paul,['wcco'],,,,,,,
2331,,,3.7,,,4-17-2018,Country,3.6,,,,4,,,3.9,,2957900,,,,,,http://www.buzn1029.com/,,,250700,,3.4,,,,,MN,,,,,,15,,,,,3.5,,,151300,Entercom,,,,,,,,KMNB-FM,Minneapolis-St. Paul,['BUZN1029'],,,,,,,
2332,,,3,,,4-17-2018,N/T,2.7,,,,2.5,,,3.5,,2957900,,,,,,http://www.twincitiesnewstalk.com/,,,250700,,3.4,,,,,MN,,,,,,15,,,,,3.4,,,151300,iHeartMedia,,,,,,,,KTLK-AM,Minneapolis-St. Paul,['TCNewsTalk'],,,,,,,
2333,,,3.2,,,4-17-2018,Hot AC,3.7,,,,2.6,,,3.2,,2957900,,,,,,http://www.cities97.com/,,,250700,,3.5,,,,,MN,,,,,,15,,,,,3.5,,,151300,iHeartMedia,,,,,,,,KTCZ-FM,Minneapolis-St. Paul,['cities97radio'],,,,,,,
2334,,,2.1,,,4-17-2018,Talk,2.1,,,,2.3,,,3,,2957900,,,,,,http://mytalk1071.com/,,,250700,,3.3,,,,,MN,,,,,,15,,,,,2.7,,,151300,Hubbard,,,,,,,,KTMY-FM,Minneapolis-St. Paul,['myTalk1071'],,,,,,,
2335,,,3.5,,,4-17-2018,AAA,3.4,,,,3.2,,,2.9,,2957900,,,,,,http://www.thecurrent.org/,,,250700,,2.9,,,,,MN,,,,,,15,,,,,3.3,,,151300,MPR,,,,,,,,KCMP-FM,Minneapolis-St. Paul,['TheCurrent'],,,,,,,
2336,,,1.2,,,4-17-2018,Jazz,1.5,,,,1.2,,,2,,2957900,,,,,,http://www.jazz88fm.com/,,,250700,,1.4,,,,,MN,,,,,,15,,,,,1.4,,,151300,Minn Public Schools,,,,,,,,KBEM-FM,Minneapolis-St. Paul,['KBEMfm'],,,,,,,
2337,,,2.6,,,4-17-2018,Classical,2.4,,,,2.2,,,2,,2957900,,,,,,http://www.mpr.org/,,,250700,,1.8,,,,,MN,,,,,,15,,,,,2,,,151300,MPR,,,,,,,,KSJN-FM,Minneapolis-St. Paul,['mpr'],,,,,,,
2338,,,1.3,,,4-17-2018,Urban Oldies,1.1,,,,0.9,,,1.2,,2957900,,,,,,http://www.105thevibe.com/,,,250700,,1,,,,,MN,,,,,,15,,,,,1,,,151300,Cumulus,,,,,,,,WGVX-FM,Minneapolis-St. Paul,['Vibe105'],,,,,,,
2339,,,0.8,,,4-17-2018,Urban,0.8,,,,0.7,,,0.9,,2957900,,,,,,http://www.kmojfm.com/,,,250700,,1,,,,,MN,,,,,,15,,,,,0.9,,,151300,Ctr For Comm/Dev,,,,,,,,KMOJ-FM,Minneapolis-St. Paul,['@899KMOJ'],,,,,,,
2340,,,1.4,,,4-17-2018,Sports,1.3,,,,1,,,0.9,,2957900,,,,,,http://1500espn.com/,,,250700,,1,,,,,MN,,,,,,15,,,,,1.1,,,151300,Hubbard,,,,,,,,KSTP-AM,Minneapolis-St. Paul,['1500ESPN'],,,,,,,
2341,,,0.7,,,4-17-2018,Alternative,0.9,,,,0.7,,,0.8,,2957900,,,,,,http://www.go963mn.com/,,,250700,,0.8,,,,,MN,,,,,,15,,,,,0.8,,,151300,Northern Lights,,,,,,,,KQGO-FM,Minneapolis-St. Paul,[None],,,,,,,
2342,,,0.7,,,4-17-2018,Urban Oldies,0.7,,,,1.2,,,0.5,,2957900,,,,,,http://hot1025.com/,,,250700,,1,,,,,MN,,,,,,15,,,,,1.2,,,151300,iHeartMedia,,,,,,,,KTCZ-FM HD3,Minneapolis-St. Paul,['hot1025mn'],,,,,,,
2343,,,0.4,,,4-17-2018,N/T,0.4,,,,0.4,,,0.4,,2957900,,,,,,http://www.mpr.org/,,,250700,,0.3,,,,,MN,,,,,,15,,,,,0.3,,,151300,MPR,,,,,,,,KNOW-FM STREAM,Minneapolis-St. Paul,['mpr'],,,,,,,
2344,,,0.1,,,4-17-2018,AAA,0.2,,,,0.1,,,0.3,,2957900,,,,,,http://www.mpr.org/,,,250700,,0.3,,,,,MN,,,,,,15,,,,,0.2,,,151300,MPR,,,,,,,,KCMP-FM STREAM,Minneapolis-St. Paul,['mpr'],,,,,,,
2345,,,--,,,4-17-2018,Religious,--,,,,--,,,0.2,,2957900,,,,,,http://www.ktis.org/,,,250700,,0.3,,,,,MN,,,,,,15,,,,,0.4,,,151300,U Of Northwestern-St Paul,,,,,,,,KTIS-AM,Minneapolis-St. Paul,[None],,,,,,,
2346,,,0.1,,,4-17-2018,Alternative,0.1,,,,0.1,,,0.1,,2957900,,,,,,http://alt933.com/,,,250700,,0.1,,,,,MN,,,,,,15,,,,,0.1,,,151300,iHeartMedia,,,,,,,,KQQL-FM HD2,Minneapolis-St. Paul,['alt933fm'],,,,,,,
2347,,,0.1,,,4-17-2018,Top 40/R,0.1,,,,0.1,,,0.1,,2957900,,,,,,http://967prideradio.com/,,,250700,,0.1,,,,,MN,,,,,,15,,,,,0.1,,,151300,iHeartMedia,,,,,,,,KQQL-FM HD3,Minneapolis-St. Paul,['967PrideRadio'],,,,,,,
2348,,,--,,,4-17-2018,Christian Cont.,0.2,,,,0.2,,,0.1,,2957900,,,,,,http://air1.com/,,,250700,,0.1,,,,,MN,,,,,,15,,,,,0.1,,,151300,iHeartMedia,,,,,,,,KTCZ-FM HD2,Minneapolis-St. Paul,['hard-love-lyrics.aspx'],,,,,,,
2349,,,,,,5-03-2018,Country,,,,,,,,,,535800,,7.2,,,,http://95ksj.iheart.com/,,,140700,,,,,,,AL,,6.8,7.1,,,100,,,,,,,,17600,iHeartMedia,,,,,7.3,,,WKSJ-FM,Mobile,['95KSJ'],,,,,,,
2350,,,,,,5-03-2018,Classic Rock,,,,,,,,,,535800,,5.1,,,,http://961therocket.iheart.com/,,,140700,,,,,,,AL,,6.3,5.8,,,100,,,,,,,,17600,iHeartMedia,,,,,6,,,WRKH-FM,Mobile,['961therocket'],,,,,,,
2351,,,,,,5-03-2018,AC,,,,,,,,,,535800,,5.6,,,,http://mixgulfcoast.iheart.com/,,,140700,,,,,,,AL,,4.9,5.3,,,100,,,,,,,,17600,iHeartMedia,,,,,5,,,WMXC-FM,Mobile,['MixGulfCoast'],,,,,,,
2352,,,,,,5-03-2018,Talk,,,,,,,,,,535800,,2,,,,http://www.fmtalk1065.com/,,,140700,,,,,,,AL,,2.2,2.8,,,100,,,,,,,,17600,Bigler,,,,,2.6,,,WAVH-FM,Mobile,[''],,,,,,,
2353,,,,,,5-03-2018,AAA,,,,,,,,,,535800,,2.4,,,,http://92zew.net/wordpress/,,,140700,,,,,,,AL,,3.1,2.3,,,100,,,,,,,,17600,Dot Com Plus,,,,,2.2,,,WZEW-FM,Mobile,[None],,,,,,,
2354,,,,,,5-03-2018,Sports,,,,,,,,,,535800,,1.1,,,,http://wnsp.com/wordpress/,,,140700,,,,,,,AL,,1.1,1.9,,,100,,,,,,,,17600,Dot Com Plus,,,,,1.7,,,WNSP-FM,Mobile,['wnsp'],,,,,,,
2355,,,,,,5-03-2018,Urban,,,,,,,,,,535800,,2.7,,,,http://thebeatofmobile.iheart.com/,,,140700,,,,,,,AL,,1.7,1.8,,,100,,,,,,,,17600,iHeartMedia,,,,,2.3,,,WMXC-FM HD2,Mobile,['thebeatofmobile'],,,,,,,
2356,,,,,,5-03-2018,N/T,,,,,,,,,,535800,,2.3,,,,http://newsradio710.iheart.com/,,,140700,,,,,,,AL,,1.3,1.5,,,100,,,,,,,,17600,iHeartMedia,,,,,1.6,,,WNTM-AM,Mobile,['newsradio710'],,,,,,,
2357,,,,,,1-22-2018,Country,,,,,,,,,,453000,,8.4,,,7.9,http://www.katm.com/,,,14600,,,,,,,CA,,,,,,117,,,,,,,9.6,193200,Cumulus,,,,,13.8,,,KATM-FM,Modesto,['katcountry103'],,,,,,,
2358,,,,,,1-22-2018,AC,,,,,,,,,,453000,,8.6,,,6.5,http://www.sunny102fm.com/,,,14600,,,,,,,CA,,,,,,117,,,,,,,5.5,193200,iHeartMedia,,,,,7.9,,,KJSN-FM,Modesto,[''],,,,,,,
2359,,,,,,1-22-2018,Classic Rock,,,,,,,,,,453000,,6.9,,,4.9,http://www.104thehawk.com/,,,14600,,,,,,,CA,,,,,,117,,,,,,,4.9,193200,Cumulus,,,,,6.4,,,KHKK-FM,Modesto,['104theHAWK'],,,,,,,
2360,,,,,,1-22-2018,Top 40/R,,,,,,,,,,453000,,5,,,7.3,http://www.kwin.com/,,,14600,,,,,,,CA,,,,,,117,,,,,,,7,193200,Cumulus,,,,,5.7,,,KWNN-FM,Modesto,['KWINradio'],,,,,,,
2361,,,,,,1-22-2018,Top 40/M,,,,,,,,,,453000,,7.4,,,4.5,http://www.khop.com/,,,14600,,,,,,,CA,,,,,,117,,,,,,,6.1,193200,Cumulus,,,,,4.2,,,KHOP-FM,Modesto,['KHOP951'],,,,,,,
2362,,,,,,1-22-2018,Regional Mexican,,,,,,,,,,453000,,1.9,,,4.5,http://tricolor1009.com/,,,14600,,,,,,,CA,,,,,,117,,,,,,,4.5,193200,Entravision,,,,,3.5,,,KMIX-FM,Modesto,[None],,,,,,,
2363,,,,,,1-22-2018,Talk,,,,,,,,,,453000,,3.2,,,2.4,http://www.kfiv1360.com/,,,14600,,,,,,,CA,,,,,,117,,,,,,,2.9,193200,iHeartMedia,,,,,1.8,,,KFIV-AM,Modesto,[''],,,,,,,
2364,,,,,,1-22-2018,Country,,,,,,,,,,453000,,0.6,,,1.2,http://www.b93fm.iheart.com/,,,14600,,,,,,,CA,,,,,,117,,,,,,,0.6,193200,iHeartMedia,,,,,1.3,,,KOSO-FM,Modesto,[None],,,,,,,
2365,,,,,,1-22-2018,Top 40/R,,,,,,,,,,453000,,--,,,--,http://www.kwin.com/,,,14600,,,,,,,CA,,,,,,117,,,,,,,--,193200,Cumulus,,,,,0.7,,,KWIN-FM,Modesto,['KWINradio'],,,,,,,
2366,,,,,,1-08-2018,Country,,,,,,,,,,1044100,,3.5,,,4.5,http://www.thunder985.com/,,,57800,,,,,,,NJ,,,,,,54,,,,,,,4.7,99000,Press,,,,,4.2,,,WKMK-FM,Monmouth-Ocean,['thunder106nj'],,,,,,,
2367,,,,,,1-08-2018,Classic Rock,,,,,,,,,,1044100,,3.5,,,1.2,http://www.1071theboss.com/,,,57800,,,,,,,NJ,,,,,,54,,,,,,,1.3,99000,Press,,,,,3.9,,,WWZY-FM,Monmouth-Ocean,['1071theboss'],,,,,,,
2368,,,,,,1-08-2018,AC,,,,,,,,,,1044100,,3,,,2.6,http://www.wobm.com/,,,57800,,,,,,,NJ,,,,,,54,,,,,,,3.8,99000,Townsquare,,,,,2.9,,,WOBM-FM,Monmouth-Ocean,['wobm'],,,,,,,
2369,,,,,,1-08-2018,Hot AC,,,,,,,,,,1044100,,3.6,,,4.2,http://www.943thepoint.com/,,,57800,,,,,,,NJ,,,,,,54,,,,,,,4.2,99000,Townsquare,,,,,2.8,,,WJLK-FM,Monmouth-Ocean,['943thepoint'],,,,,,,
2370,,,,,,1-08-2018,Classic Rock,,,,,,,,,,1044100,,1.9,,,2.2,http://www.1057thehawk.com/,,,57800,,,,,,,NJ,,,,,,54,,,,,,,1.9,99000,Townsquare,,,,,2.6,,,WCHR-FM,Monmouth-Ocean,['1057thehawk'],,,,,,,
2371,,,,,,1-08-2018,Active Rock,,,,,,,,,,1044100,,3.1,,,3.3,http://www.wrat.com/,,,57800,,,,,,,NJ,,,,,,54,,,,,,,2.6,99000,Beasley,,,,,2.6,,,WRAT-FM,Monmouth-Ocean,['1057thehawk'],,,,,,,
2372,,,,,,1-08-2018,Top 40/M,,,,,,,,,,1044100,,1.6,,,1.1,http://www.b985radio.com/,,,57800,,,,,,,NJ,,,,,,54,,,,,,,1.8,99000,Press,,,,,2.2,,,WBBO-FM,Monmouth-Ocean,['theb985'],,,,,,,
2373,,,,,,1-08-2018,Classic Hits,,,,,,,,,,1044100,,3.4,,,2.5,http://www.wjrz.com/,,,57800,,,,,,,NJ,,,,,,54,,,,,,,2.1,99000,Beasley,,,,,1.3,,,WJRZ-FM,Monmouth-Ocean,['WJRZFM'],,,,,,,
2374,,,,,,1-30-2018,Urban,,,,,,,,,,131100,,19.9,,,17.6,http://www.thebeat.net/,,,47600,,,,,,,LA,,,,,,240,,,,,,,21.1,3000,Holladay,,,,,17.9,,,KRVV-FM,Monroe,['thebeatmonroe'],,,,,,,
2375,,,,,,1-30-2018,Urban AC,,,,,,,,,,131100,,12.6,,,12,http://www.mix1019.net/,,,47600,,,,,,,LA,,,,,,240,,,,,,,12.2,3000,Holladay,,,,,11.9,,,KMVX-FM,Monroe,[None],,,,,,,
2376,,,,,,1-30-2018,Country,,,,,,,,,,131100,,9.3,,,11.3,http://www.kjlo.com/,,,47600,,,,,,,LA,,,,,,240,,,,,,,10.2,3000,Holladay,,,,,9.9,,,KJLO-FM,Monroe,['kjlomonroe'],,,,,,,
2377,,,,,,1-30-2018,Classic Rock,,,,,,,,,,131100,,6,,,4.9,http://www.bayou.com/~klip/index.html,,,47600,,,,,,,LA,,,,,,240,,,,,,,5.4,3000,Holladay,,,,,6,,,KLIP-FM,Monroe,[None],,,,,,,
2378,,,,,,1-30-2018,News,,,,,,,,,,131100,,2.6,,,2.1,http://www.kmlb.com/,,,47600,,,,,,,LA,,,,,,240,,,,,,,2,3000,Holladay,,,,,2.6,,,KMLB-AM,Monroe,[None],,,,,,,
2379,,,,,,1-30-2018,Hot AC,,,,,,,,,,131100,,0.7,,,--,http://997myfm.com/,,,47600,,,,,,,LA,,,,,,240,,,,,,,0.7,3000,Holladay,,,,,1.3,,,KRJO-AM,Monroe,[None],,,,,,,
2380,,,,,,5-01-2018,Top 40/R,,,,,,,,,,603800,,9.1,,,,http://kdon.iheart.com/,,,15800,,,,,,,CA,,10.5,9.1,,,85,,,,,,,,273000,iHeartMedia,,,,,7.6,,,KDON-FM,Monterey-Salinas-Santa Cruz,['1025kdon'],,,,,,,
2381,,,,,,5-01-2018,AC,,,,,,,,,,603800,,5.8,,,,http://www.kwav.com/,,,15800,,,,,,,CA,,5.1,5.9,,,85,,,,,,,,273000,Mapleton,,,,,6.2,,,KWAV-FM,Monterey-Salinas-Santa Cruz,[None],,,,,,,
2382,,,,,,5-01-2018,Regional Mexican,,,,,,,,,,603800,,7.1,,,,http://www.tricolor995.com/,,,15800,,,,,,,CA,,5.8,4.3,,,85,,,,,,,,273000,Entravision,,,,,3.5,,,KLOK-FM,Monterey-Salinas-Santa Cruz,[None],,,,,,,
2383,,,,,,5-01-2018,Top 40/M,,,,,,,,,,603800,,4.4,,,,http://www.1017thebeach.com/,,,15800,,,,,,,CA,,4,4.2,,,85,,,,,,,,273000,Mapleton,,,,,4.3,,,KCDU-FM,Monterey-Salinas-Santa Cruz,[None],,,,,,,
2384,,,,,,5-01-2018,Classic Rock,,,,,,,,,,603800,,4.4,,,,http://www.thehippo.com/,,,15800,,,,,,,CA,,3.7,4.2,,,85,,,,,,,,273000,Mapleton,,,,,4.2,,,KHIP-FM,Monterey-Salinas-Santa Cruz,[None],,,,,,,
2385,,,,,,5-01-2018,Country,,,,,,,,,,603800,,2.8,,,,http://ktom.iheart.com/,,,15800,,,,,,,CA,,3.7,4.2,,,85,,,,,,,,273000,iHeartMedia,,,,,2.9,,,KTOM-FM,Monterey-Salinas-Santa Cruz,['927ktom'],,,,,,,
2386,,,,,,5-01-2018,Adult Hits,,,,,,,,,,603800,,3.4,,,,http://www.955bobfm.com/,,,15800,,,,,,,CA,,2,3.2,,,85,,,,,,,,273000,Mapleton,,,,,2.8,,,KKHK-FM,Monterey-Salinas-Santa Cruz,[None],,,,,,,
2387,,,,,,5-01-2018,Rhythmic AC,,,,,,,,,,603800,,3.7,,,,http://1051kocean.iheart.com/,,,15800,,,,,,,CA,,2.6,3.1,,,85,,,,,,,,273000,iHeartMedia,,,,,2.5,,,KOCN-FM,Monterey-Salinas-Santa Cruz,['1051kocean'],,,,,,,
2388,,,,,,5-01-2018,AAA,,,,,,,,,,603800,,3.8,,,,http://www.kpig.com/,,,15800,,,,,,,CA,,3.7,2.8,,,85,,,,,,,,273000,Mapleton,,,,,5.4,,,KPIG-FM,Monterey-Salinas-Santa Cruz,['KPIG'],,,,,,,
2389,,,,,,5-01-2018,Spanish Adult Hits,,,,,,,,,,603800,,1.4,,,,http://www.jose1071.com/,,,15800,,,,,,,CA,,2,2.5,,,85,,,,,,,,273000,Entravision,,,,,3.1,,,KSES-FM,Monterey-Salinas-Santa Cruz,[None],,,,,,,
